date,up,fret,p
2020-05-11,1.0,0.011822746496970802,0.44879327262907515
2020-05-12,1.0,0.014129904785972255,0.42496914119958773
2020-05-13,1.0,0.022117805253618974,0.4297442032541894
2020-05-14,1.0,0.023749445624977616,0.4649359610043097
2020-05-15,1.0,0.008829065493494142,0.42493618508311964
2020-05-18,0.0,-0.02172190736207466,0.34856113991167564
2020-05-19,0.0,-0.005337412594720939,0.4190198182229707
2020-05-20,0.0,-0.01480610185290339,0.36295285362373414
2020-05-21,0.0,-0.007316734028483775,0.3765605575132354
2020-05-22,0.0,-0.003657983045522579,0.46651884895956913
2020-05-25,1.0,0.010012219560687406,0.29990446322586706
2020-05-26,1.0,0.004089365789707394,0.3595711188479787
2020-05-27,1.0,0.022395597698444552,0.3556544485962235
2020-05-28,1.0,0.015006828107921618,0.45243021593307925
2020-05-29,1.0,0.0158465976674384,0.42043941918023403
2020-06-01,1.0,0.012732664838682347,0.3957043805564496
2020-06-02,1.0,0.0052762615808940785,0.38126096059005415
2020-06-03,1.0,0.018902248816884803,0.46846474730015325
2020-06-04,1.0,0.02513433551715468,0.46048043792814713
2020-06-05,1.0,0.025656056169430883,0.4120313307772599
2020-06-08,1.0,0.04078471516742043,0.42335676147261664
2020-06-09,1.0,0.04712463831113454,0.3315597712644293
2020-06-10,1.0,0.028981682055176237,0.24484019195535248
2020-06-11,1.0,0.02518190847858995,0.2100391892334741
2020-06-12,1.0,0.023600211611536928,0.1687353617353692
2020-06-15,1.0,0.02783539840763651,0.3259693238647403
2020-06-16,1.0,0.02446882384601146,0.29963028851679224
2020-06-17,1.0,0.017411052729819177,0.29727775824953645
2020-06-18,1.0,0.024183757062632552,0.27272022503203597
2020-06-19,1.0,0.029093690666932424,0.33258044164116557
2020-06-22,1.0,0.041202299553618274,0.7144483776773493
2020-06-23,1.0,0.04809895971820436,0.6769278673324158
2020-06-24,1.0,0.049592103143689184,0.6388861195937275
2020-06-29,1.0,0.0721102479649728,0.5214525585416643
2020-06-30,1.0,0.07038273501862817,0.5930124523217751
2020-07-01,1.0,0.06780470207110784,0.6061594267244182
2020-07-02,1.0,0.07220526748243057,0.6807049700898598
2020-07-03,1.0,0.07760071340910565,0.553159290992816
2020-07-06,1.0,0.0764215483019129,0.47727223848901756
2020-07-07,1.0,0.0760687640860126,0.541906788309355
2020-07-08,1.0,0.09861247817129246,0.56093415733451
2020-07-09,1.0,0.10007169895615024,0.6151231903378852
2020-07-10,1.0,0.11247163028744539,0.6373800270270419
2020-07-13,1.0,0.10039950076775747,0.6389966779819972
