代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
SPTAUUSDOZ.IDC,伦敦金现,2025-04-15,3210.548,3233.75,3209.685,3229.855,0.0062,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-16,3230.997,3343.185,3229.6,3342.48,0.0349,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-17,3342.36,3357.92,3283.345,3326.83,-0.0047,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-21,3333.33,3430.67,3327.985,3423.77,0.0291,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-22,3423.846,3500.12,3366.525,3379.37,-0.013,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-23,3354.243,3386.64,3259.485,3287.94,-0.0271,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-24,3287.62,3367.533,3287.537,3347.95,0.0183,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-25,3350.116,3370.793,3264.785,3318.76,-0.0087,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-28,3323.536,3353.04,3267.765,3343.56,0.0075,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-29,3343.31,3348.65,3299.325,3316.595,-0.0081,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-30,3313.0,3328.03,3266.78,3288.255,-0.0085,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-01,3288.57,3290.42,3201.685,3238.375,-0.0152,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-02,3237.93,3269.27,3222.395,3240.61,0.0007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-05,3239.21,3337.59,3236.745,3332.85,0.0285,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-06,3336.087,3434.95,3322.865,3431.105,0.0295,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-07,3437.295,3438.133,3359.735,3364.07,-0.0195,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-08,3365.066,3414.706,3288.445,3305.515,-0.0174,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-09,3304.117,3347.59,3274.295,3326.46,0.0063,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-12,3297.576,3311.22,3207.495,3235.58,-0.0273,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-13,3236.048,3265.51,3215.535,3249.48,0.0043,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-14,3249.788,3257.08,3167.545,3176.58,-0.0224,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-15,3177.46,3240.55,3120.205,3239.625,0.0198,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-16,3239.65,3252.05,3153.475,3201.78,-0.0117,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-19,3216.59,3249.83,3205.668,3229.205,0.0086,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-20,3230.148,3295.72,3204.205,3289.29,0.0186,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-21,3290.02,3324.91,3285.105,3314.36,0.0076,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-22,3316.01,3345.4,3278.789,3294.49,-0.006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-23,3294.42,3365.93,3286.765,3357.519,0.0191,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-26,3355.016,3356.83,3323.298,3342.21,-0.0046,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-27,3342.867,3350.03,3284.398,3300.455,-0.0125,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-28,3300.517,3325.51,3276.108,3286.34,-0.0043,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-29,3288.017,3331.11,3245.198,3317.795,0.0096,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-05-30,3317.898,3322.7,3271.095,3288.58,-0.0088,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-02,3298.41,3382.89,3295.208,3380.81,0.028,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-03,3382.816,3392.1,3332.575,3352.885,-0.0083,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-04,3353.345,3384.72,3343.448,3371.89,0.0057,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-05,3374.25,3403.44,3339.048,3351.92,-0.0059,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-06,3353.827,3375.64,3306.915,3309.47,-0.0127,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-09,3310.927,3338.2,3293.198,3325.02,0.0047,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-10,3325.12,3349.17,3301.698,3322.72,-0.0007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-11,3322.907,3360.7,3315.245,3355.005,0.0097,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-12,3354.9,3398.98,3338.385,3386.02,0.0092,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-13,3386.02,3446.79,3379.378,3433.35,0.014,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-16,3451.475,3452.5,3382.525,3383.62,-0.0145,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-17,3386.516,3403.37,3365.835,3387.04,0.001,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-18,3389.82,3400.04,3362.355,3368.47,-0.0055,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-19,3369.62,3388.02,3347.265,3370.4,0.0006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-20,3368.785,3374.51,3340.175,3367.64,-0.0008,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-23,3391.0,3398.35,3346.675,3367.56,0.0,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-24,3367.82,3369.81,3295.098,3322.625,-0.0133,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-25,3323.28,3337.11,3311.705,3332.095,0.0029,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-26,3333.46,3350.34,3309.695,3327.705,-0.0013,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-27,3327.675,3328.22,3255.485,3273.335,-0.0163,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-06-30,3272.717,3309.54,3246.55,3302.155,0.0088,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-01,3302.94,3358.02,3301.958,3337.33,0.0107,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-02,3338.86,3360.11,3327.275,3356.93,0.0059,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-03,3357.396,3365.7,3311.215,3326.085,-0.0092,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-04,3325.42,3345.09,3323.345,3336.94,0.0033,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-07,3333.59,3343.04,3296.195,3336.38,-0.0002,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-08,3338.698,3345.78,3286.81,3300.64,-0.0107,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-09,3301.98,3316.9,3282.425,3313.02,0.0038,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-10,3312.956,3330.32,3309.905,3323.34,0.0031,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-11,3323.61,3368.75,3321.585,3354.75,0.0095,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-14,3361.76,3374.96,3340.755,3342.8,-0.0036,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-15,3343.217,3366.38,3320.055,3323.135,-0.0059,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-16,3324.095,3377.48,3319.499,3345.985,0.0069,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-17,3347.41,3352.25,3309.575,3338.85,-0.0021,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-18,3338.63,3361.27,3331.645,3349.655,0.0032,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-21,3349.39,3401.46,3337.887,3396.67,0.014,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-22,3396.826,3433.49,3383.115,3431.2,0.0102,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-23,3431.55,3438.92,3381.215,3386.7,-0.013,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-24,3388.216,3393.42,3351.168,3368.08,-0.0055,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-25,3367.73,3373.44,3324.805,3336.22,-0.0095,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-28,3317.107,3345.35,3301.465,3314.18,-0.0066,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-29,3313.695,3334.12,3307.815,3326.05,0.0036,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-30,3327.155,3334.08,3267.937,3275.05,-0.0153,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-07-31,3276.107,3314.85,3273.505,3289.71,0.0045,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-01,3289.83,3363.57,3281.27,3362.64,0.0222,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-04,3363.32,3385.45,3344.748,3372.33,0.0029,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-05,3374.096,3390.46,3349.639,3380.51,0.0024,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-06,3380.31,3385.42,3358.015,3368.81,-0.0035,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-07,3367.47,3401.908,3364.895,3396.59,0.0082,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-08,3396.59,3409.04,3374.29,3398.579,0.0006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-11,3398.75,3405.21,3340.808,3341.75,-0.0167,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-12,3342.817,3359.23,3330.898,3347.64,0.0018,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-13,3348.067,3370.77,3342.439,3355.155,0.0022,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-14,3356.667,3374.79,3329.645,3334.905,-0.006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-15,3335.098,3348.73,3331.945,3335.28,0.0001,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-18,3335.807,3358.43,3323.335,3331.815,-0.001,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-19,3333.347,3345.35,3314.73,3315.51,-0.0049,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-20,3315.51,3350.3,3311.255,3347.335,0.0096,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-21,3349.417,3352.12,3324.948,3338.935,-0.0025,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-22,3338.405,3378.8,3321.045,3371.235,0.0097,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-25,3371.43,3376.29,3359.495,3365.605,-0.0017,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-26,3365.348,3393.66,3351.16,3393.465,0.0083,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-27,3392.948,3398.82,3373.62,3396.495,0.0009,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-28,3398.816,3423.25,3384.39,3415.795,0.0057,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-08-29,3416.12,3454.06,3404.185,3446.805,0.0091,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-01,3450.2,3489.852,3436.548,3475.45,0.0083,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-02,3477.065,3540.1,3469.805,3532.405,0.0164,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-03,3534.09,3578.375,3525.848,3558.475,0.0074,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-04,3561.9,3564.13,3510.425,3544.645,-0.0039,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-05,3546.225,3600.18,3539.715,3586.0,0.0117,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-08,3580.42,3646.46,3577.614,3636.02,0.0139,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-09,3636.02,3674.78,3624.165,3624.165,-0.0033,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-10,3626.05,3657.58,3618.473,3639.805,0.0043,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-11,3641.9,3649.13,3612.72,3633.535,-0.0017,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-12,3633.164,3656.68,3630.295,3642.635,0.0025,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-15,3643.614,3685.524,3626.148,3678.885,0.01,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-16,3679.763,3703.13,3674.455,3689.59,0.0029,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-17,3689.098,3707.47,3645.765,3658.89,-0.0083,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-18,3658.98,3673.07,3627.465,3643.77,-0.0041,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-19,3643.733,3685.77,3631.938,3684.65,0.0112,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-22,3686.753,3748.88,3683.28,3745.845,0.0166,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-23,3745.698,3791.08,3736.455,3762.985,0.0046,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-24,3764.972,3779.41,3717.348,3735.805,-0.0072,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-25,3735.67,3761.602,3721.89,3748.405,0.0034,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-26,3749.298,3783.85,3734.275,3758.78,0.0028,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-29,3756.152,3834.12,3755.662,3832.935,0.0197,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-09-30,3832.662,3871.73,3792.875,3857.825,0.0065,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-01,3859.061,3895.33,3853.055,3865.415,0.002,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-02,3866.271,3897.0,3819.095,3855.66,-0.0025,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-03,3855.391,3891.64,3837.785,3885.66,0.0078,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-06,3887.261,3970.06,3883.248,3959.015,0.0189,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-07,3959.22,3991.07,3940.685,3984.34,0.0064,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-08,3984.46,4059.31,3982.748,4040.42,0.0141,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-09,4042.02,4058.01,3943.788,3975.95,-0.016,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-10,3974.29,4022.901,3946.59,4017.845,0.0105,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-13,4000.069,4117.02,3994.569,4110.015,0.0229,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-14,4110.42,4179.748,4089.805,4141.535,0.0077,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-15,4141.987,4218.13,4140.065,4206.575,0.0157,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-16,4208.757,4330.66,4199.0,4326.48,0.0285,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-17,4332.385,4380.79,4185.425,4251.448,-0.0173,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-20,4251.947,4381.484,4218.32,4355.685,0.0245,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-21,4354.81,4375.49,4080.87,4124.355,-0.0531,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-22,4124.468,4161.32,4002.89,4097.94,-0.0064,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-23,4095.919,4154.79,4065.63,4126.49,0.007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-24,4126.368,4144.36,4043.6,4111.555,-0.0036,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-27,4094.8,4109.08,3971.068,3981.98,-0.0315,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-28,3983.25,4019.72,3886.199,3951.945,-0.0075,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-29,3952.29,4030.23,3914.725,3929.655,-0.0056,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-30,3931.67,4027.23,3915.065,4024.46,0.0241,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-10-31,4024.429,4046.252,3971.965,4002.69,-0.0054,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-03,3989.41,4030.532,3962.27,4001.065,-0.0004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-04,4001.15,4005.94,3928.42,3931.95,-0.0173,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-05,3931.63,3990.61,3929.49,3979.755,0.0122,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-06,3980.69,4019.57,3964.35,3976.91,-0.0007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-07,3977.03,4027.38,3973.74,4000.289,0.0059,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-10,3998.91,4116.511,3997.198,4115.605,0.0288,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-11,4115.028,4148.966,4096.64,4125.475,0.0024,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-12,4127.019,4211.656,4098.41,4194.605,0.0168,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-13,4195.02,4245.22,4144.965,4170.865,-0.0057,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-14,4170.138,4211.31,4031.82,4082.159,-0.0213,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-17,4084.65,4109.72,4006.59,4044.505,-0.0092,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-18,4045.33,4082.41,3997.658,4066.605,0.0055,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-19,4067.27,4132.81,4055.248,4077.025,0.0026,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-20,4077.629,4110.227,4038.605,4076.615,-0.0001,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-21,4075.329,4101.167,4022.075,4064.279,-0.003,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-24,4064.59,4139.993,4039.89,4134.719,0.0173,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-25,4134.23,4159.47,4109.415,4131.89,-0.0007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-26,4131.668,4173.34,4129.44,4162.565,0.0074,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-27,4163.58,4168.62,4142.425,4156.88,-0.0014,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-11-28,4157.748,4226.796,4147.707,4218.55,0.0148,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-01,4222.287,4264.56,4204.77,4231.255,0.003,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-02,4231.47,4236.0,4163.458,4205.695,-0.006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-03,4207.788,4241.73,4194.33,4202.93,-0.0007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-04,4202.42,4219.91,4174.73,4207.86,0.0012,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-05,4208.16,4259.6,4191.79,4197.405,-0.0025,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-08,4198.23,4219.1,4175.998,4189.885,-0.0018,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-09,4190.108,4221.4,4169.845,4206.59,0.004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-10,4207.588,4238.7,4181.565,4227.645,0.005,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-11,4228.737,4285.98,4203.9,4279.1,0.0122,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-12,4280.457,4353.57,4256.845,4299.285,0.0047,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-15,4299.87,4350.42,4285.055,4303.995,0.0011,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-16,4305.11,4335.13,4271.125,4302.84,-0.0003,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-17,4302.18,4349.5,4300.848,4337.335,0.008,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-18,4337.97,4375.17,4308.285,4331.239,-0.0014,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-19,4332.51,4356.59,4308.82,4341.058,0.0023,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-22,4339.42,4449.16,4337.145,4443.97,0.0237,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-23,4443.21,4499.89,4429.975,4484.88,0.0092,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-24,4484.7,4525.83,4447.895,4479.39,-0.0012,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-26,4473.747,4549.96,4470.05,4532.505,0.0119,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-29,4532.41,4550.52,4301.788,4331.958,-0.0442,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-30,4334.423,4404.41,4322.6,4340.128,0.0019,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-12-31,4338.34,4373.499,4273.78,4318.258,-0.005,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-02,4318.27,4402.354,4309.42,4332.505,0.0033,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-05,4332.19,4455.743,4332.19,4446.889,0.0264,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-06,4449.09,4497.324,4427.725,4495.14,0.0109,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-07,4494.59,4500.64,4423.135,4456.07,-0.0087,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-08,4458.638,4479.64,4407.44,4477.555,0.0048,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-09,4478.83,4517.23,4452.58,4509.015,0.007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-12,4517.365,4630.24,4505.655,4598.559,0.0199,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-13,4597.2,4634.58,4569.185,4585.655,-0.0028,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-14,4586.0,4643.0,4586.0,4626.103,0.0088,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-15,4626.82,4632.743,4580.815,4615.52,-0.0023,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-16,4615.93,4621.15,4536.35,4599.036,-0.0036,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-19,4595.86,4690.88,4595.86,4671.72,0.0158,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-20,4670.24,4766.23,4659.14,4762.975,0.0195,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-21,4764.547,4888.43,4755.345,4832.97,0.0147,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-22,4831.25,4940.715,4771.79,4938.35,0.0218,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-23,4937.0,4990.17,4899.36,4981.309,0.0087,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-26,4988.17,5111.17,4988.17,5009.88,0.0057,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-27,5011.7,5190.4,5011.5,5180.23,0.034,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-28,5179.233,5419.24,5156.57,5413.805,0.0451,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-29,5416.334,5598.75,5097.36,5377.16,-0.0068,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-01-30,5390.563,5451.01,4682.552,4880.034,-0.0925,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-02,4783.51,4884.784,4402.06,4659.29,-0.0452,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-03,4669.08,4993.84,4666.083,4946.17,0.0616,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-04,4946.67,5091.95,4849.873,4964.83,0.0038,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-05,4968.326,5023.72,4758.98,4776.48,-0.0379,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-06,4779.322,4971.39,4654.355,4966.61,0.0398,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-09,4966.916,5086.53,4964.35,5058.693,0.0185,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-10,5062.514,5078.67,4987.033,5021.645,-0.0073,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-11,5026.109,5119.159,5018.48,5082.863,0.0122,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-12,5085.979,5100.21,4877.75,4921.63,-0.0317,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-13,4927.743,5046.261,4886.15,5042.205,0.0245,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-16,5028.944,5053.11,4964.05,4995.29,-0.0093,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-17,4991.895,5000.85,4841.37,4878.888,-0.0233,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-18,4878.7,5010.9,4853.53,4975.715,0.0198,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2026-02-19,4975.299,5022.283,4959.89,5000.22,0.0049,0.0,0.0
